Record_ID,Task_ID,Device_ID,Server_ID,Task_Type,Device_Class,Mobility_Status,Data_Size_MB,Comp_Demand_Cycles,Bandwidth_Mbps,Latency_ms,CPU_Freq_GHz,Memory_MB,Task_Offloaded,Overload_Flag,Chaos_Flag,Energy_Consumption_J,Timestamp
9513,1708,319,5,Video_Stream,Low-End,Static,0.84,3285172511,57.94,8.2,3.96,29710,Yes,Yes,No,10.56,2024-02-01 09:40:00
9514,1775,378,10,AR_VR_App,Mid-End,Static,3.64,283173912,63.49,28.85,3.53,26068,Yes,Yes,No,3.29,2024-05-25 02:24:22
9515,662,481,5,Video_Stream,Low-End,Slow,3.31,7228021512,99.11,6.09,3.08,26428,Yes,Yes,No,5.77,2024-03-19 17:03:01
9516,1644,75,2,Data_Upload,Mid-End,Static,1.35,6054390748,98.65,20.68,4.07,26935,Yes,Yes,No,16.53,2024-03-05 17:58:01
9517,1219,309,8,Health_Monitor,Mid-End,Static,2.61,8688382609,62.77,26.51,2.78,6022,Yes,Yes,No,7.82,2024-02-21 02:54:41
9518,1450,76,3,AR_VR_App,High-End,Static,3.74,5234028898,13.06,34.01,2.78,29810,Yes,Yes,No,10.94,2024-07-12 16:44:01
9519,1588,472,4,Health_Monitor,Mid-End,Static,2.88,8723974150,45.65,27.78,2.53,12195,Yes,Yes,No,9.4,2024-04-19 22:27:24
9520,1937,387,5,Health_Monitor,Low-End,Slow,2.28,916599401,94.36,11.84,4.14,15087,Yes,Yes,No,5.75,2024-04-27 17:04:23
9521,654,350,10,Video_Stream,Mid-End,Static,1.95,723410196,35.95,46.95,4.83,32341,Yes,Yes,Yes,18.97,2024-03-29 21:00:34
9522,1088,275,9,AR_VR_App,Mid-End,Static,3.25,2959268492,99.93,34.26,2.55,23542,Yes,Yes,No,3.43,2024-06-13 19:56:57
9523,173,301,2,Video_Stream,Mid-End,Static,4.73,7224277737,17.59,19.26,3.5,26532,Yes,Yes,No,10.59,2024-04-16 22:59:35
9524,704,445,8,Data_Upload,Low-End,Static,3.52,8040910614,61.13,48.47,2.94,27205,Yes,Yes,Yes,8.39,2024-07-11 11:53:19
9525,1694,235,5,Data_Upload,Low-End,Static,0.84,6110833559,56.39,44.72,4.12,13863,Yes,Yes,Yes,14.17,2024-06-05 05:39:54
9526,397,55,9,Data_Upload,High-End,Static,2.57,323096735,32.98,11.46,3.62,4685,Yes,Yes,No,13.82,2024-07-11 21:28:23
9527,1690,199,9,Video_Stream,Mid-End,Slow,4.51,7782116880,95.37,34.49,3.97,24976,Yes,Yes,No,14.69,2024-06-04 10:09:24
9528,744,460,10,Video_Stream,Low-End,Slow,0.93,9420653680,65.73,30.2,4.6,28544,Yes,Yes,No,11.24,2024-06-23 08:55:51
9529,1184,498,3,Data_Upload,Mid-End,Static,4.95,2311392417,30.72,13.68,3.92,18731,Yes,Yes,No,4.44,2024-03-20 00:48:33
9530,1454,29,9,Video_Stream,Mid-End,Slow,4.77,463863189,44.56,15.51,3.84,10433,Yes,Yes,No,11.31,2024-05-13 17:35:59
9531,51,304,7,Control_Command,High-End,Fast,0.85,2748178847,74.91,30.37,2.86,24361,Yes,Yes,No,17.89,2024-04-01 11:56:51
9532,1239,328,9,Control_Command,Mid-End,Static,4.7,5432590363,36.79,19.46,3.66,24933,Yes,Yes,No,8.25,2024-06-01 10:56:36
9533,1826,63,7,Control_Command,High-End,Slow,2.13,7508208902,89.16,42.57,4.07,14765,Yes,Yes,Yes,18.01,2024-05-29 14:44:06
9534,620,149,8,Health_Monitor,High-End,Static,4.3,7003565157,24.91,9.4,4.27,16995,Yes,Yes,No,14.8,2024-02-05 21:32:34
9535,884,313,4,AR_VR_App,Low-End,Slow,2.38,7600752397,33.81,46.13,2.7,26678,Yes,Yes,Yes,19.1,2024-04-08 09:22:49
9536,1740,269,5,AR_VR_App,Mid-End,Static,2.48,7615084982,23.04,42.82,4.21,23025,Yes,Yes,Yes,11.04,2024-02-19 05:23:14
9537,1751,497,6,AR_VR_App,Low-End,Slow,3.35,5239826219,19.38,38.24,2.99,7956,Yes,Yes,No,7.38,2024-06-13 08:08:31
9538,1564,155,4,Data_Upload,Low-End,Static,3.99,4397865229,37.03,16.82,4.15,28036,Yes,Yes,No,3.78,2024-03-19 09:03:22
9539,275,196,8,Control_Command,High-End,Static,0.65,4047372254,99.93,37.17,3.2,12025,Yes,Yes,No,2.64,2024-05-20 05:34:47
9540,688,480,5,Control_Command,Low-End,Static,3.17,6877026257,18.49,24.74,3.98,13991,Yes,Yes,No,18.32,2024-02-17 19:44:28
9541,866,344,3,Video_Stream,Mid-End,Static,1.34,3224597337,29.17,33.52,2.89,27990,Yes,Yes,No,12.38,2024-05-31 13:12:58
9542,584,448,1,Health_Monitor,High-End,Slow,2.06,8286457851,34.45,19.06,4.9,8697,Yes,Yes,No,4.38,2024-05-07 14:33:29
9543,1954,105,1,Health_Monitor,Low-End,Slow,2.07,8006681513,65.72,42.61,4.25,29632,Yes,Yes,Yes,8.64,2024-05-09 20:37:41
9544,362,265,8,Control_Command,Mid-End,Slow,2.61,7048310922,77.08,6.83,3.14,24844,Yes,Yes,No,12.74,2024-04-16 10:53:21
9545,400,74,3,Video_Stream,Mid-End,Static,2.0,1060045724,77.67,36.12,4.58,26711,Yes,Yes,No,18.64,2024-02-12 08:49:44
9546,1607,75,10,Control_Command,Mid-End,Fast,0.98,5425086333,10.78,42.29,4.89,30552,Yes,Yes,Yes,15.47,2024-03-04 22:41:05
9547,795,97,4,Data_Upload,Mid-End,Static,1.16,2787393445,68.67,34.09,3.86,5482,Yes,Yes,No,9.83,2024-05-25 02:24:52
9548,563,241,7,Data_Upload,Mid-End,Static,0.65,1812421193,66.77,13.64,3.37,16859,Yes,Yes,No,3.2,2024-04-12 02:04:18
9549,1108,391,1,AR_VR_App,Mid-End,Static,2.62,5198558935,56.59,17.82,2.97,22595,Yes,Yes,No,13.73,2024-05-13 14:46:45
9550,1590,139,6,AR_VR_App,Mid-End,Static,4.8,5186574342,44.13,28.17,4.04,21654,Yes,Yes,No,8.88,2024-05-12 05:36:31
9551,1659,109,1,Control_Command,Low-End,Slow,1.02,4565568575,81.77,19.83,3.12,17136,Yes,Yes,No,3.72,2024-05-08 17:13:39
9552,227,28,3,AR_VR_App,High-End,Static,4.76,9891644438,40.95,5.22,4.72,31491,Yes,Yes,No,17.03,2024-01-30 12:09:09
9553,17,102,4,Control_Command,High-End,Slow,3.8,345182928,30.7,6.83,3.18,21159,Yes,Yes,No,18.89,2024-04-26 04:18:16
9554,220,350,7,Health_Monitor,Mid-End,Static,3.37,5230786093,37.91,39.55,2.77,9532,Yes,Yes,No,11.71,2024-04-10 08:34:51
9555,584,119,2,Data_Upload,High-End,Slow,3.4,7541725022,49.57,8.77,4.97,28217,Yes,Yes,No,4.53,2024-05-26 17:54:29
9556,452,72,8,Video_Stream,Mid-End,Fast,4.22,1686457596,29.27,46.76,3.47,32609,Yes,Yes,Yes,9.54,2024-05-03 21:25:25
9557,626,27,6,Video_Stream,Mid-End,Static,0.98,4495373826,64.68,24.92,4.14,19283,Yes,Yes,No,3.85,2024-03-17 14:45:25
9558,470,150,10,Health_Monitor,High-End,Static,2.77,7199255313,89.58,39.12,3.16,10256,Yes,Yes,No,16.53,2024-05-12 08:33:36
9559,351,170,2,Control_Command,Mid-End,Slow,3.64,2531068004,63.59,10.65,3.13,25117,Yes,Yes,No,11.97,2024-04-05 08:51:21
9560,1665,160,3,Data_Upload,Low-End,Static,3.14,1503406857,50.2,46.69,3.58,29019,Yes,Yes,Yes,9.38,2024-06-27 06:00:13
9561,1129,142,4,Control_Command,Mid-End,Static,4.25,3227594992,81.72,6.52,4.62,19607,Yes,Yes,No,15.27,2024-04-18 05:47:45
9562,1294,154,6,Control_Command,Low-End,Static,0.83,2905710060,77.32,6.9,3.91,13807,Yes,Yes,No,17.15,2024-06-24 11:54:39
9563,903,492,1,Health_Monitor,Mid-End,Slow,3.61,5094189212,43.04,7.46,3.81,11998,Yes,Yes,No,16.2,2024-06-22 13:43:14
9564,64,250,5,Health_Monitor,High-End,Slow,2.9,6651807709,64.37,9.65,3.46,24543,Yes,Yes,No,16.87,2024-02-13 03:39:53
9565,1992,183,8,AR_VR_App,Low-End,Static,2.21,7145522392,75.69,26.91,3.12,24061,Yes,Yes,No,17.69,2024-02-13 02:59:48
9566,1928,203,7,Health_Monitor,High-End,Static,2.03,4714853399,32.09,40.47,4.4,15034,Yes,Yes,Yes,10.7,2024-01-25 05:27:46
9567,950,71,3,AR_VR_App,High-End,Static,3.29,7401359014,42.96,17.82,2.54,5694,Yes,Yes,No,14.04,2024-06-09 15:36:09
9568,1176,183,2,Video_Stream,High-End,Static,4.51,8796949187,19.52,38.56,4.84,17884,Yes,Yes,No,12.83,2024-05-28 03:21:39
9569,439,173,2,AR_VR_App,Low-End,Static,2.73,5516894175,98.89,39.83,4.42,27455,Yes,Yes,No,4.74,2024-07-19 23:35:30
9570,897,30,10,AR_VR_App,Low-End,Static,4.21,2458609014,17.73,45.87,3.3,11846,Yes,Yes,Yes,6.68,2024-03-01 01:52:11
9571,1763,322,5,Video_Stream,Mid-End,Static,2.31,7055655732,25.17,11.72,4.59,9651,Yes,Yes,No,5.51,2024-01-23 17:09:22
9572,1513,355,8,Data_Upload,Mid-End,Slow,0.96,5100835700,53.18,11.1,3.35,24693,Yes,Yes,No,13.86,2024-03-08 01:11:24
9573,1224,154,6,Control_Command,Mid-End,Slow,0.78,8693581502,87.87,10.49,3.29,20789,Yes,Yes,No,17.61,2024-02-26 10:36:37
9574,581,89,6,Control_Command,High-End,Slow,0.73,4212387362,42.03,21.17,3.27,24462,Yes,Yes,No,15.77,2024-04-25 13:00:25
9575,32,385,7,Health_Monitor,Low-End,Slow,2.21,8962444384,79.17,27.02,3.5,28215,Yes,Yes,No,9.1,2024-07-11 20:49:32
9576,1,221,1,Health_Monitor,High-End,Slow,2.02,3417946451,70.84,25.77,4.57,21740,Yes,Yes,No,14.02,2024-02-14 01:28:19
9577,706,408,3,Data_Upload,Mid-End,Slow,3.73,3689817564,67.48,16.57,3.15,21189,Yes,Yes,No,9.67,2024-03-05 11:16:41
9578,1962,311,5,Health_Monitor,High-End,Static,3.84,6508464434,86.05,32.99,4.05,14133,Yes,Yes,No,7.3,2024-04-16 03:38:23
9579,1006,358,7,Control_Command,Low-End,Static,0.73,4712152066,11.28,20.22,2.91,17663,Yes,Yes,No,18.14,2024-02-01 21:13:17
9580,1999,321,6,AR_VR_App,Mid-End,Static,1.5,2909484474,93.62,21.47,4.97,11616,Yes,Yes,No,6.08,2024-02-13 01:26:19
9581,1770,25,1,AR_VR_App,High-End,Slow,1.73,882302430,84.63,9.75,3.06,17340,Yes,Yes,No,13.6,2024-06-28 00:00:27
9582,1929,98,9,Health_Monitor,Low-End,Static,2.96,3748065954,94.41,31.65,4.58,5931,Yes,Yes,No,15.64,2024-03-12 06:11:13
9583,716,42,3,Control_Command,Mid-End,Slow,1.15,9866854914,81.42,34.49,3.09,14848,Yes,Yes,No,13.32,2024-05-02 17:51:12
9584,586,300,7,Video_Stream,Mid-End,Static,1.1,3740871222,89.07,39.11,3.62,24126,Yes,Yes,No,4.6,2024-02-19 09:43:59
9585,152,69,1,Video_Stream,Low-End,Static,4.75,1933626945,28.28,45.68,3.15,23482,Yes,Yes,Yes,7.22,2024-06-22 10:36:38
9586,1385,361,1,AR_VR_App,Mid-End,Static,4.12,3626881135,38.73,39.47,4.35,20610,Yes,Yes,No,2.76,2024-06-28 19:09:15
9587,370,396,1,Control_Command,High-End,Static,1.31,1639395123,38.37,15.61,4.16,5772,Yes,Yes,No,15.78,2024-02-10 22:18:32
9588,1683,264,4,AR_VR_App,Low-End,Fast,2.33,6425546361,19.83,15.6,2.79,20618,Yes,Yes,No,5.74,2024-04-04 05:02:48
9589,563,362,1,Control_Command,High-End,Static,2.1,3945827878,75.66,46.18,4.5,20028,Yes,Yes,Yes,17.48,2024-02-08 16:49:59
9590,849,63,1,Video_Stream,Mid-End,Static,4.06,5754677960,22.26,40.56,4.75,4875,Yes,Yes,Yes,5.4,2024-06-26 09:27:56
9591,258,206,9,Health_Monitor,Low-End,Slow,2.8,5642598483,14.73,40.2,2.67,26193,Yes,Yes,Yes,9.01,2024-03-03 23:25:40
9592,522,148,8,Data_Upload,Mid-End,Slow,1.08,2206549011,79.79,37.39,2.74,30823,Yes,Yes,No,4.99,2024-07-20 18:44:47
9593,965,495,5,Health_Monitor,Mid-End,Static,3.83,903590145,91.42,17.02,2.65,12239,Yes,Yes,No,11.82,2024-02-16 18:04:26
9594,1127,424,2,Control_Command,Low-End,Static,2.29,2110555497,78.77,43.13,3.15,27040,Yes,Yes,Yes,12.89,2024-06-26 08:08:52
9595,646,329,7,AR_VR_App,High-End,Slow,1.68,6049222837,84.28,11.43,4.84,20520,Yes,Yes,No,6.5,2024-07-17 10:19:44
9596,190,380,1,AR_VR_App,Mid-End,Static,2.19,7046257977,63.61,20.75,2.97,21251,Yes,Yes,No,9.63,2024-01-31 14:19:22
9597,578,255,9,Video_Stream,Mid-End,Fast,2.74,6758713196,89.9,20.59,4.9,32471,Yes,Yes,No,4.55,2024-04-18 05:55:39
9598,1288,251,1,Video_Stream,Mid-End,Static,2.04,4288608047,54.7,30.21,3.26,4323,Yes,Yes,No,16.29,2024-07-18 17:12:32
9599,836,261,3,Health_Monitor,High-End,Static,1.59,5736135380,98.95,25.85,4.44,30126,Yes,Yes,No,16.26,2024-05-17 13:03:42
9600,1211,129,6,Health_Monitor,Mid-End,Static,2.29,6949511312,19.31,25.69,3.98,27573,Yes,Yes,No,7.02,2024-06-01 11:09:20
9601,1842,11,4,Data_Upload,Low-End,Static,0.59,7010314697,82.83,29.91,3.05,18539,Yes,Yes,No,7.12,2024-04-07 23:47:34
9602,863,388,2,Control_Command,High-End,Static,3.98,5050274374,67.73,23.69,4.66,16838,Yes,Yes,No,13.17,2024-07-21 14:36:12
9603,1828,422,5,Health_Monitor,Mid-End,Slow,1.27,6386549635,62.26,16.25,2.61,29576,Yes,Yes,No,13.16,2024-05-09 08:33:38
9604,648,17,10,Health_Monitor,Low-End,Static,0.7,1366088530,75.32,34.89,2.53,29028,Yes,Yes,No,15.33,2024-04-11 11:53:29
9605,607,68,1,Video_Stream,Low-End,Static,3.44,3088954907,85.63,40.58,3.59,17234,Yes,Yes,Yes,4.19,2024-03-16 08:45:46
9606,1937,416,1,Control_Command,Mid-End,Static,3.98,8045173097,87.66,26.55,3.55,6264,Yes,Yes,No,14.26,2024-05-20 05:24:53
9607,1723,5,6,Video_Stream,Low-End,Slow,4.16,5225280833,25.78,34.23,4.15,29561,Yes,Yes,No,15.37,2024-07-21 05:39:04
9608,505,406,9,Data_Upload,Mid-End,Static,2.72,641228902,27.73,29.09,2.58,13637,Yes,Yes,No,7.38,2024-02-01 02:53:34
9609,1768,206,10,Health_Monitor,Low-End,Static,1.42,2625054529,11.45,7.65,4.21,7075,Yes,Yes,No,7.02,2024-02-07 21:23:48
9610,1870,469,7,Health_Monitor,Mid-End,Static,3.82,9939432526,21.87,24.04,3.86,13881,Yes,Yes,No,14.13,2024-02-22 05:22:36
9611,1928,82,10,Health_Monitor,Mid-End,Slow,3.65,9675789252,33.75,5.44,3.32,26709,Yes,Yes,No,4.54,2024-02-19 16:20:40
9612,378,67,4,AR_VR_App,Mid-End,Static,1.61,5004469287,74.89,34.78,3.69,31573,Yes,Yes,No,11.98,2024-02-24 05:26:12
9613,345,245,8,Control_Command,Mid-End,Slow,4.57,8823103717,52.82,27.87,2.67,22949,Yes,Yes,No,11.28,2024-02-10 10:17:04
9614,1230,267,1,Video_Stream,Mid-End,Fast,0.97,3759983066,78.21,10.71,3.61,28202,Yes,Yes,No,14.27,2024-04-17 11:38:56
9615,983,239,5,Video_Stream,Low-End,Static,4.92,1806652048,53.79,29.4,3.87,31426,Yes,Yes,No,13.11,2024-06-19 08:42:39
9616,811,231,2,Video_Stream,Mid-End,Static,4.37,6807027941,60.0,45.43,4.11,29592,Yes,Yes,Yes,16.75,2024-05-25 15:51:00
9617,1257,228,3,Data_Upload,Mid-End,Slow,3.6,2302512040,20.0,20.32,2.52,6861,Yes,Yes,No,3.57,2024-05-06 04:27:51
9618,63,475,10,AR_VR_App,Mid-End,Static,4.72,7702647326,79.89,49.21,4.42,19460,Yes,Yes,Yes,13.82,2024-07-05 20:06:07
9619,849,486,4,Data_Upload,Mid-End,Fast,3.75,4329784874,78.23,48.17,3.25,27665,Yes,Yes,Yes,15.06,2024-06-21 11:00:55
9620,1393,153,1,Control_Command,Mid-End,Static,1.36,3512050661,37.68,40.34,3.4,19229,Yes,Yes,Yes,16.37,2024-07-22 07:38:15
9621,780,42,5,Video_Stream,Mid-End,Slow,2.49,9960765989,39.57,41.62,4.37,30174,Yes,Yes,Yes,8.98,2024-05-23 23:53:27
9622,1364,487,10,Video_Stream,Low-End,Slow,0.82,4235553909,29.77,23.47,4.96,31862,Yes,Yes,No,7.62,2024-01-31 13:15:37
9623,866,291,6,Video_Stream,Mid-End,Static,2.25,4923650734,83.25,23.11,3.86,19089,Yes,Yes,No,14.13,2024-03-03 14:13:42
9624,1592,79,1,Health_Monitor,High-End,Static,3.84,8264922597,77.23,47.95,2.77,20888,Yes,Yes,Yes,11.51,2024-03-12 12:33:51
9625,1585,59,4,Health_Monitor,High-End,Slow,2.24,4033069129,64.82,21.48,4.08,27892,Yes,Yes,No,9.09,2024-02-08 01:46:51
9626,948,117,2,Video_Stream,Low-End,Fast,1.99,605286727,31.49,9.36,5.0,16251,Yes,Yes,No,15.54,2024-01-31 09:10:53
9627,1931,249,1,Video_Stream,High-End,Static,3.18,9306329875,25.47,11.87,2.51,31431,Yes,Yes,No,10.92,2024-05-01 06:47:33
9628,539,48,5,Health_Monitor,High-End,Static,4.42,9195793350,14.52,36.97,2.63,11099,Yes,Yes,No,10.51,2024-05-29 16:52:32
9629,1982,213,1,Data_Upload,Mid-End,Static,0.71,490966971,14.11,22.23,3.61,4926,Yes,Yes,No,8.77,2024-07-09 14:28:19
9630,905,259,8,AR_VR_App,Low-End,Slow,2.23,1617348761,26.84,13.97,2.53,9825,Yes,Yes,No,3.36,2024-07-22 11:46:52
9631,1106,24,2,Data_Upload,High-End,Static,1.21,3037579030,19.05,41.62,3.32,21144,Yes,Yes,Yes,17.09,2024-05-17 04:50:19
9632,1766,375,5,AR_VR_App,Mid-End,Slow,3.63,7488633677,60.05,26.99,3.03,31989,Yes,Yes,No,8.5,2024-04-15 15:22:38
9633,548,236,3,Health_Monitor,Mid-End,Static,0.98,7918056491,42.23,30.54,4.0,16576,Yes,Yes,No,10.14,2024-07-09 11:27:39
9634,1966,197,6,Video_Stream,Mid-End,Static,3.49,9959172325,50.05,11.93,3.04,18538,Yes,Yes,No,4.57,2024-06-16 06:41:52
9635,1756,357,6,Video_Stream,High-End,Static,1.79,634308356,63.47,13.67,3.24,8762,Yes,Yes,No,13.24,2024-01-24 05:58:39
9636,468,33,8,Video_Stream,Low-End,Static,1.4,2220218437,69.32,10.66,4.84,10049,Yes,Yes,No,12.9,2024-03-27 15:08:19
9637,1398,472,5,Data_Upload,Mid-End,Slow,4.71,7493708568,68.34,28.15,4.13,26337,Yes,Yes,No,7.83,2024-02-15 17:43:38
9638,234,326,5,Video_Stream,Mid-End,Static,0.58,4681854179,33.48,39.9,4.44,31839,Yes,Yes,No,8.77,2024-04-17 05:23:40
9639,1181,175,5,AR_VR_App,High-End,Static,2.47,1043707876,82.87,37.95,3.84,9918,Yes,Yes,No,15.61,2024-02-02 05:06:34
9640,1988,53,9,Video_Stream,Mid-End,Static,0.6,7849378323,92.59,16.76,2.77,16139,Yes,Yes,No,11.85,2024-03-24 18:40:11
9641,79,173,2,Health_Monitor,Low-End,Static,2.68,6965482518,38.43,43.32,3.61,5803,Yes,Yes,Yes,6.88,2024-06-25 18:02:07
9642,1321,455,3,Video_Stream,Mid-End,Static,2.75,3306325648,11.54,9.75,3.03,14645,Yes,Yes,No,12.37,2024-04-03 07:21:50
9643,1260,498,4,Data_Upload,Mid-End,Slow,1.95,734223289,90.92,10.13,3.16,11061,Yes,Yes,No,17.81,2024-03-09 15:12:51
9644,1564,211,7,Data_Upload,Mid-End,Static,1.09,7938814234,93.12,43.22,4.6,5717,Yes,Yes,Yes,19.94,2024-02-01 00:20:09
9645,1216,313,10,Health_Monitor,High-End,Static,2.19,504365017,14.59,16.0,4.74,21610,Yes,Yes,No,4.09,2024-07-02 13:08:01
9646,1000,213,1,Control_Command,Low-End,Static,3.53,6626561293,10.45,36.87,3.06,17822,Yes,Yes,No,10.34,2024-07-23 12:29:12
9647,1688,198,3,Data_Upload,Mid-End,Slow,4.02,2004443021,83.48,5.41,3.61,25568,Yes,Yes,No,10.32,2024-06-28 13:34:52
9648,1637,296,10,Control_Command,Mid-End,Slow,2.89,1396782659,37.13,9.21,4.92,30869,Yes,Yes,No,19.02,2024-04-18 00:05:58
9649,1936,3,7,Health_Monitor,Mid-End,Slow,3.15,9396180926,92.31,32.42,4.03,24623,Yes,Yes,No,18.6,2024-02-18 17:34:41
9650,790,49,8,Video_Stream,High-End,Slow,1.4,1928480088,29.51,13.21,4.52,26503,Yes,Yes,No,10.36,2024-05-30 07:20:38
9651,1071,14,2,Control_Command,High-End,Static,1.79,252518275,87.5,6.27,3.85,22351,Yes,Yes,No,7.19,2024-03-17 05:22:53
9652,529,381,3,Health_Monitor,High-End,Static,1.23,8212829327,16.18,26.01,3.72,14413,Yes,Yes,No,13.78,2024-04-17 23:58:52
9653,897,404,7,Control_Command,Low-End,Static,1.62,5097140033,33.46,19.87,4.31,29123,Yes,Yes,No,4.61,2024-05-31 09:57:21
9654,1439,206,7,Control_Command,Low-End,Static,1.51,6532682963,97.58,41.1,3.3,23575,Yes,Yes,Yes,6.06,2024-06-06 14:13:28
9655,345,194,3,Video_Stream,Low-End,Static,2.84,9986643366,30.81,41.85,4.11,23506,Yes,Yes,Yes,16.89,2024-06-06 21:29:56
9656,1548,281,10,Data_Upload,Mid-End,Static,3.03,4381543784,21.97,32.65,3.8,25978,Yes,Yes,No,17.16,2024-06-27 22:17:25
9657,276,260,5,Control_Command,Low-End,Static,4.75,7275911911,87.13,18.19,4.32,9333,Yes,Yes,No,18.33,2024-03-13 15:50:08
9658,403,425,7,AR_VR_App,Mid-End,Static,1.38,8482952757,20.6,25.77,2.84,10520,Yes,Yes,No,15.55,2024-02-02 16:33:51
9659,1285,247,3,Video_Stream,Mid-End,Fast,3.39,8187494650,18.77,36.6,4.19,29742,Yes,Yes,No,5.42,2024-06-22 19:55:12
9660,254,63,8,AR_VR_App,Mid-End,Static,4.18,2025153110,39.11,8.12,4.1,13167,Yes,Yes,No,7.6,2024-04-06 19:37:00
9661,1039,432,4,Video_Stream,Mid-End,Static,3.02,3823001640,67.18,19.96,4.76,7696,Yes,Yes,No,10.6,2024-05-18 01:37:14
9662,1001,55,7,Video_Stream,Low-End,Fast,1.65,662325310,73.97,42.01,3.44,14691,Yes,Yes,Yes,8.1,2024-04-04 12:06:35
9663,537,481,2,Data_Upload,Low-End,Static,1.68,2918231696,89.31,23.27,4.63,7745,Yes,Yes,No,11.85,2024-01-27 14:49:50
9664,163,258,5,AR_VR_App,Mid-End,Slow,0.68,7332364611,58.68,33.11,2.59,14444,Yes,Yes,No,4.16,2024-06-21 22:49:47
9665,1132,23,6,Control_Command,Low-End,Static,1.87,2659150230,45.41,9.34,3.21,27610,Yes,Yes,No,19.16,2024-02-08 17:16:35
9666,1847,108,1,Video_Stream,Mid-End,Static,3.85,6775388175,42.3,39.97,2.73,17129,Yes,Yes,No,19.64,2024-05-08 16:52:37
9667,63,176,9,AR_VR_App,Low-End,Static,0.71,5762225133,86.22,9.52,3.13,21127,Yes,Yes,No,3.78,2024-06-26 20:49:19
9668,243,469,9,AR_VR_App,High-End,Static,1.49,9037277458,75.14,43.77,3.34,23997,Yes,Yes,Yes,3.21,2024-03-22 11:28:31
9669,303,375,4,Data_Upload,High-End,Static,3.68,2570291462,91.49,9.8,4.05,17149,Yes,Yes,No,11.03,2024-06-22 08:06:55
9670,963,15,5,AR_VR_App,Low-End,Slow,4.02,3716649586,96.76,45.09,2.66,11044,Yes,Yes,Yes,5.01,2024-05-17 09:38:14
9671,1140,307,9,Control_Command,Low-End,Slow,2.55,2322945012,37.0,21.37,3.02,15108,Yes,Yes,No,4.93,2024-04-08 23:44:26
9672,320,152,10,AR_VR_App,Low-End,Static,3.64,7768474994,57.67,33.1,4.32,8365,Yes,Yes,No,8.93,2024-02-01 08:21:17
9673,1046,276,2,Data_Upload,High-End,Fast,2.25,1499289168,66.86,43.09,4.22,17923,Yes,Yes,Yes,19.27,2024-07-12 21:06:04
9674,1488,312,5,Video_Stream,Low-End,Static,1.22,7895976872,24.75,5.46,3.94,5946,Yes,Yes,No,18.89,2024-03-28 14:22:28
9675,1487,38,4,AR_VR_App,Mid-End,Static,2.29,6120195812,14.8,16.96,4.26,24645,Yes,Yes,No,18.74,2024-03-30 00:09:21
9676,965,281,2,AR_VR_App,High-End,Static,3.11,6795128833,88.1,45.88,4.3,27676,Yes,Yes,Yes,5.45,2024-06-06 08:20:44
9677,490,86,2,Health_Monitor,Low-End,Static,4.77,3112743990,58.2,22.47,3.02,22279,Yes,Yes,No,3.99,2024-02-02 08:04:31
9678,618,436,9,Control_Command,Mid-End,Slow,0.81,390702080,61.37,36.79,3.83,5423,Yes,Yes,No,4.43,2024-05-17 08:42:03
9679,1869,435,10,Control_Command,Low-End,Static,2.78,2319146854,59.94,11.3,4.29,22345,Yes,Yes,No,12.83,2024-05-03 00:04:54
9680,842,431,8,Control_Command,Mid-End,Static,1.98,7841119708,77.95,35.53,4.17,27106,Yes,Yes,No,8.44,2024-05-12 01:44:20
9681,1360,324,10,AR_VR_App,Low-End,Static,2.79,1808221935,23.1,8.29,3.67,10300,Yes,Yes,No,17.82,2024-02-11 09:57:45
9682,383,80,10,Control_Command,Low-End,Slow,0.61,4305484344,65.26,37.28,3.57,11572,Yes,Yes,No,14.03,2024-06-08 19:53:56
9683,1154,320,8,Control_Command,Low-End,Static,1.91,9441464047,52.25,19.57,3.14,31945,Yes,Yes,No,19.97,2024-05-08 00:35:42
9684,1150,171,8,Health_Monitor,Mid-End,Slow,4.19,7629490499,90.73,25.96,3.46,13293,Yes,Yes,No,18.4,2024-05-30 23:18:08
9685,370,71,5,Data_Upload,Low-End,Static,2.99,1101137955,56.77,12.48,4.15,16527,Yes,Yes,No,12.49,2024-04-10 21:51:15
9686,740,88,4,Data_Upload,High-End,Slow,2.53,2022170560,94.86,33.25,3.49,9931,Yes,Yes,No,17.05,2024-07-10 01:51:50
9687,1395,482,10,Video_Stream,Low-End,Static,1.78,4870177223,41.79,20.19,3.93,14616,Yes,Yes,No,5.31,2024-05-29 21:07:24
9688,409,57,3,Health_Monitor,Low-End,Static,1.84,3452594420,97.02,22.25,4.86,16846,Yes,Yes,No,17.55,2024-03-17 19:26:44
9689,829,167,2,AR_VR_App,Mid-End,Fast,2.22,6318106923,88.76,34.35,2.62,23999,Yes,Yes,No,15.03,2024-07-10 20:06:38
9690,261,119,10,Video_Stream,Low-End,Slow,4.26,9527718311,62.58,13.05,4.39,5581,Yes,Yes,No,9.28,2024-04-05 04:13:07
9691,28,285,5,Control_Command,Low-End,Static,4.85,3971780856,41.83,43.34,4.32,23227,Yes,Yes,Yes,16.62,2024-03-23 14:09:50
9692,849,236,8,Video_Stream,Mid-End,Static,2.47,8423726506,43.83,38.27,3.76,14405,Yes,Yes,No,14.0,2024-06-14 11:57:48
